% Version:            COMSOL 6.3.0.290
% Date:               May 28 2026, 02:31
% Table:              SoC_OCV - SoC data
% SoC                          OCV (V)   
0.7237482612846038            3.7202836762012477
0.7227320332742397            3.720793168075824
0.7217158052638757            3.7213005078868946
0.7206995772535115            3.7218058904890414
0.7196833492431474            3.72230950969954
0.7186671212327833            3.722811558778535
0.7176508932224193            3.723312230986171
0.7166346652120551            3.7238117629806187
0.7156184372016909            3.7243105141875503
0.7146022091913269            3.7248089364982127
0.7135859811809627            3.72530749506051
0.7125697531705987            3.72580665291277
0.7115535251602345            3.7263068732541673
0.7105372971498705            3.7268086174027113
0.7095210691395064            3.7273121193201364
0.7085048411291421            3.7278170613479444
0.7074886131187781            3.7283227900492664
0.706472385108414             3.7288286188900064
0.70545615709805              3.729333861606424
0.7044399290876857            3.7298378321189634
0.7034237010773217            3.7303398503459535
0.7024074730669576            3.7308395684230886
0.7013912450565934            3.7313373108984846
0.7003750170462294            3.7318337274313924
0.6993587890358652            3.7323294943484946
0.6983425610255012            3.732825287088162
0.697326333015137             3.733321780004942
0.6963101050047729            3.73381964197052
0.6952938769944088            3.7343192522109767
0.6942776489840448            3.734820504520143
0.6932614209736806            3.7353231112512097
0.6922451929633164            3.735826771704785
0.6912289649529524            3.7363311858508688
0.6902127369425883            3.736836053806111
0.6891965089322242            3.7373410806550034
0.68818028092186              3.7378460995783795
0.687164052911496             3.7383511244121292
0.6861478249011319            3.738856218672175
0.6851315968907677            3.739361450273024
0.6841153688804036            3.7398668864947497
0.6830991408700395            3.7403725933494165
0.6820829128596755            3.740878643971072
0.6810666848493113            3.7413852140833654
0.6800504568389472            3.741892600119205
0.6790342288285831            3.7424011215961417
0.6780180008182191            3.742911098215798
0.6770017728078549            3.743422851404919
0.6759855447974907            3.7439367011773097
0.6749693167871267            3.74445293374845
0.6739530887767626            3.7449714014066244
0.6729368607663985            3.7454915510821323
0.6719206327560343            3.7460127723150327
0.6709044047456703            3.746534455294567
0.6698881767353062            3.747055988573204
0.668871948724942             3.747576759565971
0.6678557207145779            3.748096254033066
0.6668394927042138            3.7486148627736187
0.6658232646938498            3.7491336619642537
0.6648070366834856            3.749653779684451
0.6637908086731215            3.750176343671889
0.6627745806627574            3.7507024806269382
0.6617583526523934            3.751233335907941
0.6607421246420291            3.7517698866410756
0.659725896631665             3.7523117213967234
0.658709668621301             3.7528577121161217
0.6576934406109368            3.7534067188893085
0.6566772126005728            3.7539576045745973
0.6556609845902086            3.7545092282315875
0.6546447565798446            3.755060465356269
0.6536285285694805            3.7556105020594606
0.6526123005591162            3.7561598793776723
0.6515960725487522            3.7567097701647634
0.6505798445383881            3.757261356492102
